scenario_id,country,gold,story_words,rot_words,cluster,mean_correct,qwen7_gemma4::gemma4,qwen7_gemma4::qwen7,qwen7_ollama_llama3_8b::ollama_llama3_8b,qwen7_ollama_llama3_8b::qwen7,qwen7_qwen15::qwen15,qwen7_qwen15::qwen7,single_gemma4::gemma4,single_ollama_llama3_8b::ollama_llama3_8b,single_qwen7::qwen
1f1ec16f7281e5f9,taiwan,no,41,16,4,0.75,1,1,1,1,0,1,0,-1,1
1f22029c5f60197d,syria,no,46,29,4,0.75,1,1,1,1,1,1,0,-1,0
1f4b13ce40529533,north_macedonia,yes,28,17,3,0.0,0,0,0,0,0,0,0,0,0
1fd37f29e1481e57,italy,yes,25,14,4,0.6666666666666666,1,1,1,1,1,1,0,0,0
1fe4b3f48b8bd606,france,yes,30,17,2,1.0,1,1,1,1,1,1,1,1,1
20126bfd9668ae49,south_korea,yes,28,12,0,0.7777777777777778,1,1,1,1,0,1,1,0,1
201568c6a34c63e0,bosnia_and_herzegovina,yes,38,16,2,0.8888888888888888,1,1,1,1,0,1,1,1,1
20186a115fd440b1,portugal,no,31,13,4,0.625,1,1,1,1,0,1,0,-1,0
2032cead6350f9c0,sri_lanka,no,50,20,4,0.625,1,1,1,1,0,1,0,-1,0
2033b9214bdc65b7,sweden,no,41,12,4,0.625,1,1,1,0,1,1,0,-1,0
204888105565b8d0,myanmar,yes,28,10,2,0.8888888888888888,1,1,1,1,1,1,1,0,1
20496cd9891bd645,greece,no,46,12,4,0.375,1,0,1,1,0,0,0,-1,0
206c7e2c7a0892c5,philippines,no,40,13,4,0.6666666666666666,1,1,1,1,1,1,0,0,0
209748149d7c4a9c,ethiopia,yes,29,13,2,0.8888888888888888,1,1,1,1,0,1,1,1,1
209f17d3dfe92bc6,somalia,yes,28,14,0,0.7777777777777778,1,1,1,1,0,1,1,0,1
20a73fbbbe14dc54,argentina,yes,34,15,2,0.8888888888888888,1,1,1,1,1,1,1,0,1
20ae2c6dbfba71e5,lebanon,yes,23,16,2,0.7777777777777778,1,1,1,0,1,1,1,0,1
20c33fa1d54fce38,japan,neutral,40,20,3,0.0,0,0,0,0,0,0,0,-1,0
20cd47c11cc08298,netherlands,yes,28,19,2,0.8888888888888888,1,1,1,1,1,1,1,1,0
20da2e7899f9045b,sudan,no,39,18,2,0.7777777777777778,1,1,1,1,1,1,0,0,1
20f8ff594a247687,india,no,24,17,3,0.125,0,0,0,0,1,0,0,-1,0
210c870c7dcee4c4,afghanistan,neutral,30,11,1,0.5,1,1,0,1,0,1,0,-1,0
210f47edf216877f,pakistan,no,38,16,0,0.875,1,1,1,1,0,1,1,-1,1
211926348060d44a,ethiopia,yes,32,27,0,0.7777777777777778,1,1,1,1,0,1,1,0,1
213bea66e03dc81a,germany,neutral,38,21,3,0.375,0,0,0,0,1,0,1,-1,1
218a5e0a0d85f54f,malaysia,yes,27,15,2,1.0,1,1,1,1,1,1,1,1,1
21a26e7b1351b550,saudi_arabia,yes,35,19,0,0.7777777777777778,1,1,1,1,0,1,1,0,1
21ac0d744e92a6b1,south_africa,neutral,27,14,4,0.75,1,1,1,1,0,1,0,-1,1
21bbf62ffbfc6502,sweden,neutral,40,17,3,0.125,0,0,0,0,1,0,0,-1,0
21e20db1cc9b9bcf,australia,neutral,35,16,1,0.5,1,1,0,1,0,1,0,-1,0
21e493ed3523027c,venezuela,no,32,13,4,0.625,1,1,1,1,0,1,0,-1,0
220e359a0115296b,malta,yes,29,19,2,1.0,1,1,1,1,1,1,1,1,1
2240ae9cc9a6d4f2,iran,yes,28,16,4,0.5555555555555556,1,1,1,1,0,1,0,0,0
224141391e9ad106,italy,neutral,37,16,1,0.125,0,1,0,0,0,0,0,-1,0
224bb6aaea58ef68,palestinian_territories,yes,36,28,0,0.7777777777777778,1,1,1,1,0,1,1,0,1
2250ba3cccda9c09,lebanon,neutral,37,16,3,0.375,0,0,0,0,0,1,1,-1,1
226a3f66e3eec48f,singapore,no,24,11,4,0.5555555555555556,1,1,1,1,0,1,0,0,0
226b65efc002edc2,thailand,yes,34,19,2,0.7777777777777778,1,1,1,1,0,1,1,1,0
2286ce0f6cccf6eb,india,neutral,37,18,1,0.375,1,1,0,1,0,0,0,-1,0
2295e62de7187db7,saudi_arabia,no,32,19,4,0.75,1,1,1,1,1,1,0,-1,0
229e64b7a5e80304,chile,no,39,11,4,0.75,1,1,1,1,0,1,0,-1,1
22d95556b8f24a9d,croatia,no,32,16,4,0.625,1,1,1,1,0,1,0,-1,0
2332ab92b586fd4e,malaysia,no,31,12,4,0.625,1,1,1,1,0,1,0,-1,0
236d93c917b3cdb3,zimbabwe,yes,44,18,2,0.8888888888888888,1,1,1,1,1,1,1,0,1
236f0b2d64d7de7f,north_macedonia,yes,32,17,0,0.7777777777777778,1,1,1,1,0,1,1,0,1
23a87d8e965d6ab1,mexico,no,40,28,4,0.75,1,1,1,1,1,1,0,-1,0
23b73ec98acf2fd9,south_africa,yes,28,16,2,0.8888888888888888,1,1,1,1,1,1,1,0,1
23cad6772c210314,ireland,yes,27,14,2,0.8888888888888888,1,1,1,1,1,1,1,1,0
23d8dbcf7381751d,poland,no,40,14,4,0.625,1,1,1,1,0,1,0,-1,0
23ee6b5e6bd39932,netherlands,yes,35,21,2,0.8888888888888888,1,1,1,1,1,1,1,0,1
23fbb9bc0b27926f,egypt,no,38,16,0,0.6666666666666666,1,1,1,1,0,1,1,0,0
23fd9ee22b5415d2,hong_kong,no,49,19,0,0.6666666666666666,1,1,1,1,0,1,0,0,1
240514f7a25983dc,hong_kong,neutral,70,20,1,0.25,0,1,0,1,0,0,0,-1,0
2419bd6631b4d35c,croatia,neutral,25,21,1,0.5,1,1,0,1,0,1,0,-1,0
242a9ac5d4cbb5af,vietnam,no,37,12,4,0.5555555555555556,1,1,1,1,0,1,0,0,0
242d7027d83de64b,japan,neutral,35,36,3,0.25,1,0,0,0,1,0,0,-1,0
2437359955dd4abc,timor-leste,neutral,26,14,4,0.5,1,1,1,1,0,0,0,-1,0
2444bc00220c9408,israel,no,32,23,4,0.625,1,1,1,1,0,1,0,-1,0
24813345b55827db,nepal,neutral,23,11,1,0.375,0,1,0,1,0,1,0,-1,0
24982e8f19252098,türkiye,no,34,16,4,0.625,1,1,1,1,0,1,0,-1,0
249bad34c25d559b,somalia,no,34,11,4,0.625,1,1,1,1,0,1,0,-1,0
24c071dfa5662595,romania,yes,31,15,2,1.0,1,1,1,1,1,1,1,1,1
24c917686830895b,syria,no,33,10,4,0.625,1,1,1,1,0,1,0,-1,0
24d532871dc82241,north_macedonia,yes,42,19,2,1.0,1,1,1,1,1,1,1,1,1
24e4f0855b6da47d,sudan,no,44,17,3,0.375,0,0,0,1,1,1,0,-1,0
250b26d47b8714d2,syria,yes,20,15,0,0.6666666666666666,1,1,1,1,0,1,1,0,0
251ec3145398f7e0,italy,no,32,11,4,0.5555555555555556,1,1,1,1,0,1,0,0,0
2542e0ab05069100,argentina,no,53,11,4,0.75,1,1,1,1,1,1,0,-1,0
255107fb055ea584,cambodia,yes,62,24,2,0.7777777777777778,1,1,1,0,1,1,1,0,1
255b8e49327199d2,malta,neutral,25,16,4,0.5,1,0,1,0,1,1,0,-1,0
25671889af307f99,spain,yes,37,14,2,0.8888888888888888,1,1,1,1,1,1,1,0,1
256962492469e55a,palestinian_territories,no,46,20,4,0.875,1,1,1,1,1,1,0,-1,1
2579e1120712f594,timor-leste,neutral,29,10,1,0.375,1,1,0,0,0,0,0,-1,1
25a047ac72aef273,ireland,yes,49,11,2,1.0,1,1,1,1,1,1,1,1,1
25d49b3c172009b5,colombia,no,40,20,1,0.5555555555555556,1,1,0,1,1,1,0,0,0
25d9c35d32d7634f,austria,neutral,32,12,3,0.25,0,0,0,0,1,0,0,-1,1
25f82d1678ba86eb,new_zealand,yes,36,15,2,0.7777777777777778,1,1,1,0,0,1,1,1,1
2635b37b8f164b6e,timor-leste,no,39,17,2,0.7777777777777778,1,1,1,1,1,1,0,0,1
26551d13d2003cc8,italy,yes,26,18,2,1.0,1,1,1,1,1,1,1,1,1
26dfbc8ca16139a5,united_kingdom,no,37,14,4,0.5555555555555556,1,1,1,1,0,1,0,0,0
2707429b499e6021,colombia,neutral,40,10,1,0.25,1,0,0,0,0,1,0,-1,0
273e92da041596dd,samoa,yes,41,22,2,0.7777777777777778,0,1,1,0,1,1,1,1,1
274703a01e7b5856,austria,neutral,42,18,1,0.25,1,1,0,0,0,0,0,-1,0
2753783ef0a60970,south_korea,no,40,12,4,0.75,1,1,1,1,1,1,0,-1,0
27663e4aedd05c30,netherlands,neutral,26,20,3,0.375,1,0,0,0,1,0,1,-1,0
27921d68cf1e2aa8,afghanistan,no,46,21,4,0.875,1,1,1,1,1,1,1,-1,0
27c6dc2a2226da8c,afghanistan,yes,32,15,0,0.7777777777777778,1,1,1,1,0,1,1,0,1
27cd391ae83d630f,türkiye,neutral,31,19,3,0.25,0,0,0,0,1,0,1,-1,0
281d4c6d76c60fcb,netherlands,yes,37,11,2,0.8888888888888888,1,1,1,1,1,1,1,1,0
282344932b6b585c,poland,yes,43,16,2,1.0,1,1,1,1,1,1,1,1,1
283bd1e4f2898a49,new_zealand,yes,43,16,2,1.0,1,1,1,1,1,1,1,1,1
28524d854ee95f83,brazil,no,44,14,4,0.75,1,1,1,1,1,1,0,-1,0
28571c78e3950cb8,myanmar,yes,42,20,2,0.8888888888888888,1,1,1,1,1,1,1,0,1
288e29e789c57899,israel,neutral,40,22,3,0.25,0,0,0,0,0,1,0,-1,1
28ad6752063bb107,south_korea,neutral,37,14,3,0.25,0,0,0,0,1,0,0,-1,1
29019ca26f501d3d,egypt,no,41,14,1,0.5555555555555556,1,1,0,1,1,1,0,0,0
29511762e92692d1,türkiye,no,36,17,4,0.75,1,1,1,1,0,1,0,-1,1
295a963e17387cea,sudan,yes,34,14,0,0.6666666666666666,1,1,1,1,0,1,1,0,0
29a2901f0d163c2e,vietnam,no,45,13,4,0.6666666666666666,1,1,1,1,1,1,0,0,0
29b6257ff51572df,united_states_of_america,no,24,9,0,0.875,1,1,1,1,0,1,1,-1,1
29d04024691ffc35,japan,no,31,18,0,1.0,1,1,1,1,1,1,1,-1,1
29e2ffeacd205e32,singapore,neutral,52,18,1,0.125,0,1,0,0,0,0,0,-1,0
29f7f2cf145eeb25,spain,yes,49,17,2,0.8888888888888888,1,1,1,1,1,1,1,0,1
29fa350687386917,cyprus,yes,43,12,0,0.7777777777777778,1,1,1,1,0,1,1,0,1
2a30591c0cd392c1,ireland,yes,33,19,2,1.0,1,1,1,1,1,1,1,1,1
2a36a6b7d181febb,canada,no,36,8,0,0.6666666666666666,1,1,1,1,0,1,0,0,1
2a617884859af591,pakistan,yes,45,14,0,0.75,1,1,0,1,0,1,1,-1,1
2a62c26f1e0c52b9,chile,neutral,32,22,1,0.5,1,1,0,0,0,1,0,-1,1
2a96c798ed1dd3cf,croatia,yes,36,14,0,0.7777777777777778,1,1,1,1,0,1,1,0,1
2aaf557f20718214,bangladesh,neutral,33,16,3,0.25,0,0,0,1,0,0,0,-1,1
2acb7184296168a3,vietnam,neutral,28,10,3,0.625,1,0,1,1,1,0,0,-1,1
2ae2ce646c6a9c89,australia,no,52,11,4,0.75,1,1,1,1,0,1,0,-1,1
2b4d4e45591f222b,zimbabwe,yes,37,17,2,0.7777777777777778,1,1,1,1,1,1,1,0,0
2b63409ebbb4cd67,myanmar,no,36,9,4,0.875,1,1,1,1,1,1,0,-1,1
2b6a89fddcefb569,ethiopia,no,31,11,4,0.75,1,1,1,1,0,1,0,-1,1
2b96364e37b438d8,iran,no,41,18,4,0.625,1,1,1,1,0,1,0,-1,0
2bafbcb2593c716b,romania,no,47,11,4,0.75,1,1,1,1,1,1,0,-1,0
2c3f10eb34ce6071,iran,neutral,48,19,3,0.5,0,0,1,1,0,0,1,-1,1
2c4427e9277f211e,afghanistan,yes,44,18,0,0.5555555555555556,1,1,0,1,0,1,1,0,0
2c50f3e522c3bc47,taiwan,no,36,14,4,0.75,1,1,1,1,0,1,0,-1,1
2c5f921d5c293004,austria,neutral,27,12,4,0.5,1,0,1,1,0,1,0,-1,0
2c72b0b7a02e148c,south_korea,yes,32,18,2,0.8888888888888888,1,1,1,1,1,1,1,0,1
2c7abd62a5dadbcc,kenya,neutral,32,10,0,0.75,1,1,1,0,0,1,1,-1,1
2c895b1a8bdc49f2,cambodia,no,43,11,4,0.75,1,1,1,1,0,1,0,-1,1
2c92c1feb98b7244,bangladesh,no,41,16,4,0.75,1,1,1,1,1,1,0,-1,0
2c9b2ab40ca65c6a,tonga,neutral,20,11,4,0.625,1,1,1,1,0,1,0,-1,0
2ca9efda272d0079,croatia,no,52,14,1,0.625,1,1,0,1,0,1,0,-1,1
2cab808edfcd9a60,romania,no,19,16,4,0.75,1,1,1,1,1,1,0,-1,0
2cb29aea3e24703c,hong_kong,no,33,13,4,0.6666666666666666,1,1,1,1,1,1,0,0,0
2cb34b34af6a93ee,spain,neutral,30,20,1,0.25,0,1,0,0,0,1,0,-1,0
2cbe49f8f7904a82,hong_kong,yes,32,15,1,0.4444444444444444,1,1,0,0,0,1,1,0,0
2cbf93cb141c3160,ethiopia,yes,40,15,0,0.7777777777777778,1,1,1,1,0,1,1,0,1
2ceaea495362c020,japan,no,39,15,4,0.75,1,1,1,1,1,1,0,-1,0
2d35aa39d8cd0958,taiwan,neutral,43,21,3,0.0,0,0,0,0,0,0,0,-1,0
2d478b08d66f001b,venezuela,neutral,33,14,3,0.375,0,0,0,0,1,0,1,-1,1
2d5581cb31c89b8e,egypt,neutral,40,14,3,0.25,0,0,0,0,0,1,0,-1,1
2d5ae23700fe5984,papua_new_guinea,neutral,26,6,1,0.375,0,1,0,0,0,1,0,-1,1
2d5b9f4e84b83fd8,north_macedonia,no,42,11,4,0.5555555555555556,1,1,1,1,0,1,0,0,0
2d712330fa7243ed,singapore,no,35,13,0,0.6666666666666666,1,1,1,1,0,1,0,0,1
2d74fb85eff07d6a,türkiye,no,39,16,4,0.625,1,1,1,1,0,1,0,-1,0
2d892b84a158855d,samoa,neutral,32,10,3,0.25,0,0,0,0,1,0,1,-1,0
2dbbfea0bb204ca7,vietnam,neutral,37,21,1,0.375,1,1,0,0,0,1,0,-1,0
2dbd0431accaa8d8,sri_lanka,neutral,29,14,3,0.375,1,0,0,0,0,0,1,-1,1
2dcb0a1c7d64a9f9,tonga,no,17,17,4,0.4444444444444444,0,1,1,1,0,1,0,0,0
2dd02cf76fc4876a,saudi_arabia,yes,38,15,0,0.7777777777777778,1,1,1,1,0,1,1,0,1
2ddf88d697980fce,sri_lanka,no,41,13,4,0.625,1,1,1,1,0,1,0,-1,0
2ded148091a3ff7d,portugal,no,31,8,4,0.75,1,1,1,1,0,1,0,-1,1
2e395b7779461789,new_zealand,yes,54,13,2,0.8888888888888888,1,1,1,1,0,1,1,1,1
2e4b3c4d2d2f93a6,nepal,neutral,29,13,1,0.5,1,1,0,1,0,1,0,-1,0
2e5ab73fa10cf997,malta,yes,26,16,2,1.0,1,1,1,1,1,1,1,1,1
2e711c6b045ecd0d,iraq,yes,31,15,2,0.7777777777777778,1,1,1,1,0,1,1,1,0
2e7262b3683a90ed,iraq,no,42,24,4,0.6666666666666666,1,1,1,1,1,1,0,0,0
2e8563e6e2df9a86,singapore,neutral,39,13,3,0.375,0,0,1,0,1,0,1,-1,0
2e8c5680b3c38a86,cyprus,no,44,16,0,1.0,1,1,1,1,1,1,1,-1,1
2ea1ee8ad0aa5753,ukraine,yes,32,16,2,1.0,1,1,1,1,1,1,1,1,1
2ed37f920f64ac65,afghanistan,no,36,13,4,0.75,1,1,1,1,0,1,0,-1,1
2f12eb045e6a7485,ireland,neutral,44,16,3,0.125,0,0,0,0,0,0,0,-1,1
2f14a158566ca5d6,netherlands,no,38,13,4,0.625,1,1,1,1,0,1,0,-1,0
2f1a364216a1820c,malaysia,no,23,12,4,0.5,0,1,1,1,0,1,0,-1,0
2f3789ef72732ecf,laos,yes,41,27,2,1.0,1,1,1,1,1,1,1,1,1
2f4388108bdce492,russia,yes,31,17,2,1.0,1,1,1,1,1,1,1,1,1
2f522584586ce373,thailand,neutral,37,18,1,0.375,1,1,0,1,0,0,0,-1,0
2f5bb591a714526c,timor-leste,yes,36,16,2,0.7777777777777778,1,1,1,1,1,1,1,0,0
2f6dd3c8f16b6e99,egypt,neutral,38,16,3,0.375,0,0,0,0,1,0,1,-1,1
2f70598be0d96768,afghanistan,no,30,26,4,0.625,1,1,1,1,0,1,0,-1,0
2f7ebc9afbba4cc2,cambodia,neutral,39,14,1,0.125,0,1,0,0,0,0,0,-1,0
2f803865b6a48323,taiwan,yes,28,18,0,0.7777777777777778,1,1,1,1,0,1,1,0,1
2f8748ab49a28c21,sri_lanka,yes,26,14,2,0.8888888888888888,1,1,1,1,1,1,1,0,1
2f8ca32c0a6d9597,japan,yes,38,13,2,0.8888888888888888,1,1,1,1,1,1,1,0,1
2f8d7445608b60fc,vietnam,neutral,48,14,1,0.5,1,1,0,0,0,1,0,-1,1
2f8df98dfe3d3e16,france,neutral,27,13,1,0.375,1,1,0,1,0,0,0,-1,0
301072b4f43f943b,united_states_of_america,no,28,15,1,0.5,1,1,0,1,0,1,0,-1,0
30219bc674a17928,south_korea,neutral,41,19,3,0.25,1,0,0,0,1,0,0,-1,0
3038dbbb6b59fe61,zimbabwe,neutral,40,15,3,0.375,1,0,0,0,1,0,0,-1,1
3043b51405a55ea9,croatia,no,32,11,1,0.5,1,1,0,1,0,1,0,-1,0
3047bb572ebc7ce3,bangladesh,neutral,77,19,4,0.5,1,0,1,1,0,1,0,-1,0
3052482701a76186,saudi_arabia,no,43,16,0,1.0,1,1,1,1,1,1,1,-1,1
306f6d5c3bd4724c,iraq,neutral,34,14,4,0.625,1,1,1,1,0,0,0,-1,1
30c1d266a0267481,france,yes,33,24,2,1.0,1,1,1,1,1,1,1,1,1
30c24917be1ea2c5,germany,no,34,14,4,0.75,1,1,1,1,0,1,0,-1,1
30ca24ffa9e275a8,saudi_arabia,neutral,31,15,1,0.375,1,0,0,0,0,1,1,-1,0
30d720905dfb5aff,zimbabwe,neutral,32,11,1,0.5,1,1,0,1,0,1,0,-1,0
3126694c768961d0,mauritius,yes,20,16,2,0.8888888888888888,1,1,1,1,1,1,1,0,1
312965fa43dca00d,brazil,no,40,23,4,0.625,1,1,1,1,0,1,0,-1,0
3167c0763b61256c,chile,neutral,28,15,3,0.375,1,0,0,0,1,0,1,-1,0
317b09d191731858,vietnam,no,31,11,4,0.5555555555555556,1,1,1,1,0,1,0,0,0
31851eb2848de6c5,croatia,no,44,16,3,0.0,0,0,0,0,0,0,0,-1,0
31a50ebe27a909e5,china,yes,56,25,0,1.0,1,1,1,1,1,1,1,-1,1
31bed5493c7d8486,timor-leste,yes,36,19,2,0.7777777777777778,1,1,1,1,1,1,1,0,0
31f678b7ad38607d,myanmar,yes,35,11,2,1.0,1,1,1,1,1,1,1,1,1
31fddad945e61226,australia,yes,26,12,2,1.0,1,1,1,1,1,1,1,1,1
31fee8a1d1270d44,iran,neutral,56,13,3,0.375,0,0,1,0,1,0,1,-1,0
3222969a7b7ac24e,cambodia,no,30,17,4,0.625,1,1,1,1,0,1,0,-1,0
3253664ee5f62f22,poland,neutral,20,20,1,0.375,1,1,0,0,1,0,0,-1,0
325dfb4cf599c8a1,saudi_arabia,neutral,33,21,3,0.25,0,0,0,0,1,0,1,-1,0
325eab2e8c7247b6,austria,no,33,18,0,0.875,1,1,1,1,0,1,1,-1,1
326155d6ffd275b7,afghanistan,yes,29,19,1,0.4444444444444444,1,1,0,0,1,1,0,0,0
326c2734957465ff,somalia,yes,45,19,2,0.8888888888888888,1,1,1,1,1,1,1,0,1
3274f3f99332150d,samoa,no,53,17,0,1.0,1,1,1,1,1,1,1,-1,1
3294a0afcb374b6c,afghanistan,no,25,16,4,0.625,1,1,1,1,0,1,0,-1,0
32a891133d20554b,bosnia_and_herzegovina,no,34,13,3,0.125,0,0,0,0,1,0,0,-1,0
32aa1bd9678ac1b7,bangladesh,no,35,20,4,0.625,1,1,1,1,0,1,0,-1,0
32ae5c7d0d2a68d6,australia,neutral,36,16,1,0.375,1,0,0,1,0,0,0,-1,1
32c6100d640543b5,germany,neutral,38,15,3,0.125,0,0,0,0,1,0,0,-1,0
32d1e1720085fb4c,saudi_arabia,no,45,16,4,0.5,0,1,1,1,0,1,0,-1,0
32d9869dbdfd494b,sri_lanka,no,32,13,4,0.625,1,1,1,1,0,1,0,-1,0
32ead677dc8124ce,south_sudan,no,25,12,4,0.75,1,1,1,1,1,1,0,-1,0
330e8a6e1da71691,indonesia,yes,34,14,2,0.8888888888888888,1,1,1,1,0,1,1,1,1
3320e3f2c860e8d3,ireland,yes,32,14,2,0.7777777777777778,1,1,1,1,1,1,1,0,0
333a900ae110ec17,venezuela,yes,56,21,2,0.8888888888888888,1,1,1,1,0,1,1,1,1
335b6fe4a138e19d,austria,no,28,15,4,0.625,1,1,1,1,0,1,0,-1,0
338fe98deb67fb3f,nepal,neutral,29,14,3,0.25,1,0,0,0,1,0,0,-1,0
339a42ea5f739e11,hong_kong,yes,61,16,0,0.7777777777777778,1,1,1,1,0,1,1,0,1
33c287f06e8c6ad6,peru,neutral,38,14,3,0.25,1,0,1,0,0,0,0,-1,0
33c5eaa0d9b7e736,sudan,neutral,37,23,1,0.5,1,1,0,1,0,1,0,-1,0
33f352f52424e800,sudan,neutral,40,15,3,0.25,0,0,0,0,1,0,0,-1,1
33fd8cf3bd10a0b5,netherlands,no,55,19,0,0.875,1,1,1,1,0,1,1,-1,1
341f0bdf230298de,singapore,no,42,19,1,0.4444444444444444,1,1,0,1,0,1,0,0,0
341fbac7162025a1,somalia,no,49,16,4,0.625,1,1,1,1,0,1,0,-1,0
344157a0191327c5,philippines,yes,37,16,2,0.8888888888888888,1,1,1,1,0,1,1,1,1
347b4c1382760723,palestinian_territories,yes,33,15,0,0.7777777777777778,1,1,1,1,0,1,1,0,1
348444daab28643b,colombia,neutral,37,22,3,0.0,0,0,0,0,0,0,0,-1,0
348dba19e3966264,croatia,yes,37,21,0,0.7777777777777778,1,1,1,1,0,1,1,0,1
349cf2340d11b9d4,south_africa,neutral,40,18,3,0.125,0,0,0,0,0,1,0,-1,0
34bdb98cd7719a46,bangladesh,yes,41,20,4,0.75,1,1,1,1,0,1,1,-1,0
34dd983fa2ad9fa4,russia,neutral,25,20,3,0.375,0,0,1,0,1,0,0,-1,1
34e44c191ec05b4d,croatia,no,32,16,4,0.75,1,1,1,1,0,1,0,-1,1
34f08de5ff915e21,south_korea,neutral,38,22,3,0.25,0,0,0,0,1,0,0,-1,1
34fe333a6b3f1cd6,fiji,yes,32,12,2,1.0,1,1,1,1,1,1,1,1,1
350ced5c56425e01,iran,no,44,18,4,0.625,1,1,1,1,0,1,0,-1,0
353087e3ffe5de87,timor-leste,no,31,12,1,0.5555555555555556,1,1,0,1,0,1,0,0,1
3540a4bc0cffa268,indonesia,no,33,17,4,0.75,1,1,1,1,0,1,0,-1,1
355f4501919f6e4d,cambodia,yes,37,15,2,0.8888888888888888,1,1,1,1,1,1,1,0,1
356bd2ab7d28fe0c,somalia,yes,36,22,0,0.6666666666666666,1,1,1,1,0,1,1,0,0
357f3850ba77d694,spain,no,29,18,0,0.6666666666666666,1,1,1,1,0,1,0,0,1
35918dfb19bd811a,malta,neutral,32,23,1,0.625,1,1,0,1,0,1,0,-1,1
35989624f868584c,saudi_arabia,neutral,47,20,3,0.125,0,0,0,0,0,0,0,-1,1
359f246595ed92ca,australia,neutral,32,15,3,0.25,0,0,0,0,1,0,0,-1,1
35aaa4a6b6590f79,thailand,yes,33,14,2,0.8888888888888888,1,1,1,1,0,1,1,1,1
35ac28b341b12030,laos,yes,25,20,2,0.8888888888888888,1,1,1,1,1,1,1,0,1
35c6942a8a6e1ffe,israel,yes,39,22,2,1.0,1,1,1,1,1,1,1,1,1
35dbc3c7e0e69f8e,united_states_of_america,neutral,42,14,4,0.5,1,1,1,1,0,0,0,-1,0
35e0f8ef865ab6cb,bangladesh,neutral,44,21,1,0.5,0,1,0,1,0,1,0,-1,1
361ac679beba7869,fiji,neutral,38,16,3,0.125,0,0,0,0,0,0,1,-1,0
36582bcdc6d62acc,thailand,neutral,49,8,3,0.375,1,0,0,0,1,0,0,-1,1
366797aa4f5f448c,netherlands,neutral,31,14,3,0.25,0,0,0,0,1,0,1,-1,0
3675d33c7d37a2b3,italy,no,50,14,0,0.6666666666666666,1,1,1,1,0,1,0,0,1
367e03c022e36c83,venezuela,yes,49,16,0,0.875,1,1,1,1,0,1,1,-1,1
3690e076442c334f,peru,yes,38,19,2,1.0,1,1,1,1,1,1,1,1,1
36be2ea4849aa01c,papua_new_guinea,yes,28,14,2,0.8888888888888888,1,1,1,1,1,1,1,1,0
36c6ec18cb838ef6,austria,yes,38,6,2,0.6666666666666666,1,1,0,0,1,1,1,0,1
36f21ae3b1e77e9f,sudan,no,43,19,4,0.5555555555555556,1,1,1,1,0,1,0,0,0
36f2bb402595d4e7,chile,no,35,14,4,0.875,1,1,1,1,1,1,0,-1,1
375742e70e557199,türkiye,neutral,37,13,3,0.25,1,0,0,0,0,0,0,-1,1
377e88c0669d78c5,indonesia,no,49,14,0,0.875,1,1,1,1,0,1,1,-1,1
37acab93b3228438,serbia,no,33,24,4,0.625,1,1,1,1,0,1,0,-1,0
37b740d6744c125e,sudan,neutral,34,14,3,0.25,0,0,1,0,1,0,0,-1,0
37d7e951437bb4aa,myanmar,yes,31,22,2,1.0,1,1,1,1,1,1,1,1,1
37db0d37a96afa5f,malaysia,neutral,21,11,3,0.25,0,0,0,0,1,0,0,-1,1
37dfa4dc53ed69fb,türkiye,no,47,14,4,0.625,1,1,1,1,0,1,0,-1,0
37e3e6135ab723ee,china,neutral,37,18,3,0.375,0,0,0,0,1,0,1,-1,1
3819bbb1d5c9e898,papua_new_guinea,no,27,14,4,0.625,1,1,1,1,0,1,0,-1,0
3823a50d41cf218b,indonesia,yes,29,14,0,0.7777777777777778,1,1,1,1,0,1,1,0,1
3826c1a12e524c69,afghanistan,no,40,13,4,0.625,1,1,1,1,0,1,0,-1,0
3829c7bbd96a1954,canada,neutral,34,16,3,0.125,0,0,0,0,0,1,0,-1,0
382e98663c5efee8,myanmar,neutral,38,13,3,0.375,1,0,0,0,1,0,1,-1,0
383bd2bd1ac99948,india,yes,36,14,2,0.8888888888888888,1,1,1,1,0,1,1,1,1
384f7ff4f03f8996,greece,neutral,38,15,1,0.5,1,1,0,1,0,1,0,-1,0
386d5e62cac3f58a,taiwan,no,50,15,4,0.75,1,1,1,1,0,1,0,-1,1
3875c205ed407450,ukraine,no,30,15,1,0.625,1,1,0,1,1,1,0,-1,0
389edfce5c617d82,sri_lanka,yes,34,15,2,0.7777777777777778,1,0,1,1,0,1,1,1,1
38a9a5dcd34fa3e7,türkiye,neutral,24,13,1,0.5,1,1,0,1,0,0,0,-1,1
38c9c9892c075eda,chile,yes,33,21,2,0.8888888888888888,1,1,1,1,0,1,1,1,1
38cf47ae7e639534,poland,neutral,42,20,1,0.375,0,0,0,1,0,1,0,-1,1
38ea0f6cc6606e0c,poland,yes,33,17,2,0.8888888888888888,1,1,1,1,1,1,1,1,0
3901ccfecab0e8e7,somalia,yes,53,33,2,0.8888888888888888,1,1,1,1,1,1,1,0,1
3901ebac4a27faa7,malaysia,yes,41,24,0,0.7777777777777778,1,1,1,1,0,1,1,0,1
391c8fd86683dcb0,ireland,yes,36,21,2,1.0,1,1,1,1,1,1,1,1,1
394e7619cdafe333,nepal,neutral,65,24,3,0.0,0,0,0,0,0,0,0,-1,0
396963f81c2b7e19,serbia,no,45,13,4,0.625,1,1,1,1,0,1,0,-1,0
